Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
17.1,Low Fat,0.128937661,Fruits and Vegetables,112.3886,OUT018,Medium,Tier 3,Supermarket Type2,1779.0176,0
7.785,Low Fat,0.088846306,Fruits and Vegetables,61.451,OUT049,Medium,Tier 1,Supermarket Type1,759.012,10
11.8,Regular,0.09357779,Grocery,125.9704,OUT013,High,Tier 3,Supermarket Type1,1877.556,22
13.15,Regular,0.165694678,Fruits and Vegetables,171.8764,OUT045,Small,Tier 2,Supermarket Type1,3779.0808,7
11.33,Low Fat,0.148392623,Frozen Foods,41.5796,OUT019,Small,Tier 1,Grocery Store,41.2796,24
8.5,Low Fat,0.098438394,Grocery,51.1324,OUT017,Small,Tier 2,Supermarket Type1,259.662,2
8.645,Low Fat,0.143303291,Household and Non-Food Items,96.341,OUT013,High,Tier 3,Supermarket Type1,193.082,22
17.6,Regular,0.076276208,Proteins,110.9202,OUT045,Small,Tier 2,Supermarket Type1,1687.803,7
9.1,Low Fat,0.175103435,Grocery,127.5362,OUT017,Small,Tier 2,Supermarket Type1,4655.9394,2
12.8,Regular,0.023511371,Proteins,225.9404,OUT013,High,Tier 3,Supermarket Type1,4950.8888,22
7.63,Low Fat,0.06105276,Beverages,95.4436,OUT035,Small,Tier 2,Supermarket Type1,1418.154,5
9.285,Regular,0.049559042,Frozen Foods,246.4144,OUT017,Small,Tier 2,Supermarket Type1,1225.072,2
13.6,Regular,0.119418124,Grocery,231.03,OUT045,Small,Tier 2,Supermarket Type1,5359.69,7
8.895,Low Fat,0.072545601,Grocery,176.237,OUT045,Small,Tier 2,Supermarket Type1,1764.37,7
16.35,Low Fat,0.090486828,Household and Non-Food Items,195.211,OUT013,High,Tier 3,Supermarket Type1,2553.343,22
17.6,Low Fat,0.056245075,Frozen Foods,43.3454,OUT013,High,Tier 3,Supermarket Type1,1006.6896,22
7.975,Low Fat,0.014618973,Grocery,85.225,OUT013,High,Tier 3,Supermarket Type1,1081.925,22
15.85,Low Fat,0.043479126,Grocery,36.7164,OUT017,Small,Tier 2,Supermarket Type1,308.9312,2
15.7,Low Fat,0.045166237,Frozen Foods,178.666,OUT013,High,Tier 3,Supermarket Type1,2516.724,22
8.985,Regular,0.057827101,Frozen Foods,128.831,OUT046,Small,Tier 1,Supermarket Type1,1428.141,12
20.35,Low Fat,0.089394766,Grocery,260.1594,OUT013,High,Tier 3,Supermarket Type1,2093.2752,22
6.59,Low Fat,0.10550944,Fruits and Vegetables,85.6908,OUT013,High,Tier 3,Supermarket Type1,1929.4884,22
19.85,Low Fat,0.005234153,Grocery,264.0884,OUT035,Small,Tier 2,Supermarket Type1,5829.7448,5
16.85,Low Fat,0.036390174,Grocery,91.4488,OUT046,Small,Tier 1,Supermarket Type1,2082.6224,12
17.6,Regular,0.076552407,Proteins,110.5202,OUT017,Small,Tier 2,Supermarket Type1,450.0808,2
7.905,Low Fat,0.016758569,Grocery,250.4408,OUT010,High,Tier 3,Grocery Store,500.6816,11
10.286999999999999,Low Fat,0.044248175,Grocery,126.202,OUT027,Medium,Tier 3,Supermarket Type3,3668.558,24
7.785,Regular,0.038288087,Fruits and Vegetables,103.1964,OUT018,Medium,Tier 3,Supermarket Type2,736.3748,0
7.825,Low Fat,0.186032678,Household and Non-Food Items,253.0698,OUT035,Small,Tier 2,Supermarket Type1,6088.0752,5
11.178999999999998,Low Fat,0.031867464,Household and Non-Food Items,101.0016,OUT027,Medium,Tier 3,Supermarket Type3,2125.2336,24
20.75,Low Fat,0.021370201,Beverages,153.0024,OUT017,Small,Tier 2,Supermarket Type1,2277.036,2
12.983,Low Fat,0.193772568,Fruits and Vegetables,190.3846,OUT019,Small,Tier 1,Grocery Store,573.2538,24
6.26,Regular,0.009866049,Proteins,151.1366,OUT035,Small,Tier 2,Supermarket Type1,2267.049,5
18.2,Low Fat,0.082551042,Fruits and Vegetables,147.3734,OUT010,High,Tier 3,Grocery Store,296.9468,11
13.0,Low Fat,0.099729888,Household and Non-Food Items,46.306,OUT018,Medium,Tier 3,Supermarket Type2,559.272,0
20.25,Regular,0.018801549,Fruits and Vegetables,222.1772,OUT035,Small,Tier 2,Supermarket Type1,5559.43,5
8.695,Low Fat,0.119721451,Household and Non-Food Items,95.5094,OUT049,Medium,Tier 1,Supermarket Type1,1237.7222,10
7.27,Low Fat,0.071222087,Beverages,113.5518,OUT045,Small,Tier 2,Supermarket Type1,569.259,7
13.806999999999999,Regular,0.060371962,Grocery,174.0712,OUT027,Medium,Tier 3,Supermarket Type3,3866.9664,24
12.85,Low Fat,0.033287541,Fruits and Vegetables,198.4768,OUT045,Small,Tier 2,Supermarket Type1,1379.5376,7
7.075,Low Fat,0.05858462,Grocery,142.7128,OUT018,Medium,Tier 3,Supermarket Type2,1869.5664,0
12.924000000000001,Regular,0.11679292,Grocery,196.211,OUT027,Medium,Tier 3,Supermarket Type3,5499.508,24
8.195,Low Fat,0.031452265,Grocery,94.3462,OUT049,Medium,Tier 1,Supermarket Type1,925.462,10
7.09,Low Fat,0.00721395,Grocery,47.9034,OUT035,Small,Tier 2,Supermarket Type1,583.2408,5
6.095,Low Fat,0.081196619,Others,141.4154,OUT046,Small,Tier 1,Supermarket Type1,1418.154,12
19.35,Regular,0.049916364,Fruits and Vegetables,80.2644,OUT017,Small,Tier 2,Supermarket Type1,942.7728,2
6.15,Low Fat,0.04627095,Grocery,99.3384,OUT046,Small,Tier 1,Supermarket Type1,2364.9216,12
10.916,Regular,0.02747716,Grocery,87.9856,OUT027,Medium,Tier 3,Supermarket Type3,3251.7672,24
16.110000000000003,Regular,0.104704537,Fruits and Vegetables,125.2678,OUT019,Small,Tier 1,Grocery Store,254.3356,24
17.7,Low Fat,0.012540003,Household and Non-Food Items,167.0474,OUT035,Small,Tier 2,Supermarket Type1,5895.659,5
17.85,Low Fat,0.147023834,Grocery,93.7436,OUT018,Medium,Tier 3,Supermarket Type2,1134.5232,0
15.75,Low Fat,0.141398626,Beverages,250.5382,OUT017,Small,Tier 2,Supermarket Type1,2775.7202,2
7.475,Low Fat,0.148821808,Fruits and Vegetables,241.2854,OUT045,Small,Tier 2,Supermarket Type1,5317.0788,7
7.075,Low Fat,0.0,Frozen Foods,98.0068,OUT018,Medium,Tier 3,Supermarket Type2,874.8612,0
6.445,Low Fat,0.029691762,Grocery,92.6436,OUT046,Small,Tier 1,Supermarket Type1,1039.9796,12
19.1,Low Fat,0.096715523,Fruits and Vegetables,235.0958,OUT035,Small,Tier 2,Supermarket Type1,3038.0454,5
20.25,Regular,0.014790559,Grocery,193.6162,OUT035,Small,Tier 2,Supermarket Type1,3848.324,5
15.0,Regular,0.054378253,Grocery,59.1904,OUT046,Small,Tier 1,Supermarket Type1,527.3136,12
6.67,Regular,0.123428594,Grocery,89.1514,OUT046,Small,Tier 1,Supermarket Type1,2390.8878,12
14.98,Regular,0.029943463,Grocery,60.222,OUT027,Medium,Tier 3,Supermarket Type3,1677.816,24
16.7,Regular,0.052368061,Frozen Foods,112.7176,OUT013,High,Tier 3,Supermarket Type1,801.6232,22
7.07,Low Fat,0.093861144,Grocery,115.5834,OUT045,Small,Tier 2,Supermarket Type1,1267.0174,7
6.48,Low Fat,0.033968647,Grocery,148.0076,OUT045,Small,Tier 2,Supermarket Type1,886.8456,7
19.0,Regular,0.173154079,Fruits and Vegetables,228.272,OUT010,High,Tier 3,Grocery Store,452.744,11
13.35,Low Fat,0.139735226,Frozen Foods,147.5392,OUT045,Small,Tier 2,Supermarket Type1,3877.6192,7
11.671,Low Fat,0.043351896,Fruits and Vegetables,146.6418,OUT027,Medium,Tier 3,Supermarket Type3,4414.254,24
16.35,Low Fat,0.042086652,Beverages,122.4388,OUT027,Medium,Tier 3,Supermarket Type3,5448.9072,24
9.695,Regular,0.12848269,Grocery,223.9404,OUT049,Medium,Tier 1,Supermarket Type1,4950.8888,10
15.0,Low Fat,0.049357077,Beverages,62.6168,OUT017,Small,Tier 2,Supermarket Type1,958.752,2
11.15,Regular,0.008326735,Grocery,149.9708,OUT017,Small,Tier 2,Supermarket Type1,1956.1204,2
20.85,Low Fat,0.021362955,Fruits and Vegetables,103.2306,OUT049,Medium,Tier 1,Supermarket Type1,2404.2038,10
9.8,Low Fat,0.151420934,Others,194.3478,OUT010,High,Tier 3,Grocery Store,387.4956,11
16.35,Low Fat,0.032511818,Proteins,165.0842,OUT013,High,Tier 3,Supermarket Type1,994.7052,22
9.6,Regular,0.022323658,Grocery,101.299,OUT045,Small,Tier 2,Supermarket Type1,1754.383,7
11.212,Low Fat,0.019292355,Household and Non-Food Items,129.9994,OUT027,Medium,Tier 3,Supermarket Type3,3340.9844,24
13.35,Low Fat,0.048124443,Grocery,216.7166,OUT045,Small,Tier 2,Supermarket Type1,3918.8988,7
20.7,Low Fat,0.09261307,Grocery,76.367,OUT013,High,Tier 3,Supermarket Type1,306.268,22
12.943000000000001,Low Fat,0.094697274,Grocery,158.4604,OUT027,Medium,Tier 3,Supermarket Type3,4278.4308,24
16.2,Low Fat,0.035984104,Fruits and Vegetables,260.6278,OUT045,Small,Tier 2,Supermarket Type1,4425.5726,7
9.767,Regular,0.020618324,Grocery,129.3994,OUT027,Medium,Tier 3,Supermarket Type3,2055.9904,24
5.5,Low Fat,0.04709821,Others,101.3016,OUT046,Small,Tier 1,Supermarket Type1,3339.6528,12
15.1,Regular,0.087584126,Fruits and Vegetables,221.7456,OUT045,Small,Tier 2,Supermarket Type1,6410.3224,7
15.7,Regular,0.038078899,Frozen Foods,122.9046,OUT017,Small,Tier 2,Supermarket Type1,1992.0736,2
7.895,Regular,0.095102092,Grocery,104.4332,OUT017,Small,Tier 2,Supermarket Type1,2870.9296,2
14.203999999999999,Regular,0.011953902,Grocery,164.5184,OUT027,Medium,Tier 3,Supermarket Type3,2807.0128,24
17.35,Regular,0.062799379,Grocery,88.183,OUT013,High,Tier 3,Supermarket Type1,539.298,22
7.285,Low Fat,0.031125709,Household and Non-Food Items,174.3054,OUT013,High,Tier 3,Supermarket Type1,4377.635,22
20.25,Low Fat,0.026005891,Household and Non-Food Items,180.9976,OUT045,Small,Tier 2,Supermarket Type1,2716.464,7
11.096,Low Fat,0.09246392,Grocery,190.9504,OUT019,Small,Tier 1,Grocery Store,383.5008,24
15.85,Low Fat,0.107765165,Beverages,59.5904,OUT049,Medium,Tier 1,Supermarket Type1,703.0848,10
6.17,Low Fat,0.010647477,Proteins,66.3826,OUT049,Medium,Tier 1,Supermarket Type1,1937.478,10
19.5,Low Fat,0.015749341,Household and Non-Food Items,182.2608,OUT049,Medium,Tier 1,Supermarket Type1,3307.6944,10
19.2,Low Fat,0.077628053,Household and Non-Food Items,197.611,OUT049,Medium,Tier 1,Supermarket Type1,3142.576,10
16.7,Low Fat,0.0,Grocery,181.2292,OUT018,Medium,Tier 3,Supermarket Type2,2554.0088,0
20.85,Regular,0.056695731,Grocery,104.0648,OUT018,Medium,Tier 3,Supermarket Type2,1869.5664,0
14.5,Regular,0.063993068,Grocery,260.4594,OUT045,Small,Tier 2,Supermarket Type1,5494.8474,7
11.395,Regular,0.069529262,Proteins,233.1616,OUT013,High,Tier 3,Supermarket Type1,6093.4016,22
7.97,Low Fat,0.034452949,Beverages,174.0422,OUT046,Small,Tier 1,Supermarket Type1,2586.633,12
7.71,Regular,0.06670068,Grocery,55.2956,OUT049,Medium,Tier 1,Supermarket Type1,1255.6988,10
19.25,Regular,0.034699737,Grocery,141.7496,OUT046,Small,Tier 1,Supermarket Type1,4093.3384,12
7.075,Low Fat,0.058346939,Grocery,142.2128,OUT046,Small,Tier 1,Supermarket Type1,3163.8816,12
9.104000000000001,Regular,0.065203103,Proteins,166.0816,OUT027,Medium,Tier 3,Supermarket Type3,5033.448,24
11.6,Regular,0.078929571,Frozen Foods,79.9276,OUT046,Small,Tier 1,Supermarket Type1,1137.1864,12
10.502999999999998,Low Fat,0.182514881,Fruits and Vegetables,98.77,OUT027,Medium,Tier 3,Supermarket Type3,2696.49,24
12.1,Low Fat,0.016895293,Beverages,178.566,OUT018,Medium,Tier 3,Supermarket Type2,898.83,0
10.0,Low Fat,0.073379745,Household and Non-Food Items,118.244,OUT046,Small,Tier 1,Supermarket Type1,2756.412,12
14.35,Low Fat,0.08075758,Grocery,81.896,OUT045,Small,Tier 2,Supermarket Type1,878.856,7
10.395,Low Fat,0.112271498,Grocery,58.222,OUT049,Medium,Tier 1,Supermarket Type1,659.142,10
15.420000000000002,Low Fat,0.153741385,Grocery,182.6292,OUT019,Small,Tier 1,Grocery Store,182.4292,24
8.1,Low Fat,0.127929521,Fruits and Vegetables,211.4902,OUT013,High,Tier 3,Supermarket Type1,3610.6334,22
8.05,Regular,0.07838564,Fruits and Vegetables,256.4646,OUT035,Small,Tier 2,Supermarket Type1,5153.292,5
9.195,Regular,0.078502143,Proteins,108.7596,OUT017,Small,Tier 2,Supermarket Type1,2588.6304,2
20.7,Regular,0.047684831,Grocery,212.5876,OUT018,Medium,Tier 3,Supermarket Type2,1286.3256,0
15.7,Regular,0.123159656,Fruits and Vegetables,110.1544,OUT017,Small,Tier 2,Supermarket Type1,1230.3984,2
11.768,Regular,0.0,Fruits and Vegetables,60.2194,OUT027,Medium,Tier 3,Supermarket Type3,1733.7432,24
12.456,Low Fat,0.053392944,Household and Non-Food Items,193.8162,OUT019,Small,Tier 1,Grocery Store,384.8324,24
16.5,Low Fat,0.036715907,Household and Non-Food Items,180.0318,OUT045,Small,Tier 2,Supermarket Type1,3969.4996,7
6.785,Regular,0.041947547,Proteins,41.2112,OUT013,High,Tier 3,Supermarket Type1,809.6128,22
19.5,Low Fat,0.082888496,Grocery,178.6002,OUT018,Medium,Tier 3,Supermarket Type2,1253.7014,0
7.575,Low Fat,0.055390121,Grocery,195.2768,OUT046,Small,Tier 1,Supermarket Type1,5715.2272,12
18.2,Regular,0.012194556,Fruits and Vegetables,57.7904,OUT013,High,Tier 3,Supermarket Type1,1464.76,22
16.75,Low Fat,0.060495243,Grocery,169.8106,OUT013,High,Tier 3,Supermarket Type1,3251.1014,22
7.47,Regular,0.0,Frozen Foods,214.3218,OUT035,Small,Tier 2,Supermarket Type1,4274.436,5
15.441999999999998,Regular,0.014753811,Fruits and Vegetables,231.7958,OUT027,Medium,Tier 3,Supermarket Type3,5375.0034,24
10.993,Low Fat,0.160707489,Fruits and Vegetables,38.019,OUT027,Medium,Tier 3,Supermarket Type3,1318.284,24
13.85,Regular,0.085622362,Proteins,119.4124,OUT018,Medium,Tier 3,Supermarket Type2,2251.7356,0
6.635,Regular,0.046350909,Frozen Foods,37.4506,OUT017,Small,Tier 2,Supermarket Type1,1176.4686,2
6.11,Regular,0.102920886,Fruits and Vegetables,130.4968,OUT046,Small,Tier 1,Supermarket Type1,3523.4136,12
15.25,Low Fat,0.026604781,Grocery,86.2198,OUT035,Small,Tier 2,Supermarket Type1,610.5386,5
15.85,Low Fat,0.0,Grocery,96.4094,OUT035,Small,Tier 2,Supermarket Type1,1237.7222,5
15.2,Low Fat,0.031860325,Grocery,235.1248,OUT010,High,Tier 3,Grocery Store,474.0496,11
14.26,Regular,0.0,Grocery,52.6666,OUT027,Medium,Tier 3,Supermarket Type3,717.7324,24
20.75,Low Fat,0.021250002,Beverages,150.5024,OUT046,Small,Tier 1,Supermarket Type1,2580.6408,12
10.195,Low Fat,0.159936948,Frozen Foods,143.2154,OUT046,Small,Tier 1,Supermarket Type1,2552.6772,12
7.605,Low Fat,0.129503146,Fruits and Vegetables,164.021,OUT045,Small,Tier 2,Supermarket Type1,3914.904,7
18.0,Regular,0.142688846,Fruits and Vegetables,88.5514,OUT046,Small,Tier 1,Supermarket Type1,796.9626,12
15.648,Low Fat,0.179484411,Grocery,228.9352,OUT019,Small,Tier 1,Grocery Store,916.1408,24
18.35,Low Fat,0.089163056,Household and Non-Food Items,191.3504,OUT045,Small,Tier 2,Supermarket Type1,3259.7568,7
6.59,Low Fat,0.105761491,Fruits and Vegetables,84.8908,OUT049,Medium,Tier 1,Supermarket Type1,1677.816,10
13.8,Regular,0.056960814,Grocery,230.0984,OUT049,Medium,Tier 1,Supermarket Type1,3707.1744,10
21.2,Regular,0.00704098,Grocery,173.5738,OUT046,Small,Tier 1,Supermarket Type1,2954.1546,12
10.5,Regular,0.011026594,Grocery,166.4842,OUT018,Medium,Tier 3,Supermarket Type2,2652.5472,0
8.97,Low Fat,0.093203257,Household and Non-Food Items,52.7956,OUT045,Small,Tier 2,Supermarket Type1,1037.3164,7
14.76,Low Fat,0.026916794,Others,50.9666,OUT027,Medium,Tier 3,Supermarket Type3,717.7324,24
10.6,Low Fat,0.035264298,Household and Non-Food Items,86.1224,OUT045,Small,Tier 2,Supermarket Type1,426.112,7
19.0,Low Fat,0.017719277,Household and Non-Food Items,211.0244,OUT046,Small,Tier 1,Supermarket Type1,3811.0392,12
9.527000000000001,Regular,0.035334201,Grocery,115.3518,OUT027,Medium,Tier 3,Supermarket Type3,2277.036,24
10.85,Low Fat,0.065652494,Grocery,48.9034,OUT019,Small,Tier 1,Grocery Store,48.6034,24
6.865,Low Fat,0.056919038,Grocery,212.8218,OUT049,Medium,Tier 1,Supermarket Type1,5770.4886,10
10.8,Regular,0.048143292,Grocery,40.2138,OUT046,Small,Tier 1,Supermarket Type1,690.4346,12
16.7,Low Fat,0.022047313,Grocery,110.2886,OUT013,High,Tier 3,Supermarket Type1,1890.2062,22
12.183,Low Fat,0.090427268,Beverages,126.2336,OUT027,Medium,Tier 3,Supermarket Type3,3195.84,24
15.15,Low Fat,0.027779254,Grocery,150.1708,OUT046,Small,Tier 1,Supermarket Type1,1504.708,12
10.5,Low Fat,0.0,Household and Non-Food Items,238.3248,OUT010,High,Tier 3,Grocery Store,711.0744,11
17.6,Low Fat,0.008033611,Grocery,174.2422,OUT018,Medium,Tier 3,Supermarket Type2,4311.055,0
19.35,Low Fat,0.033088472,Proteins,175.4738,OUT046,Small,Tier 1,Supermarket Type1,521.3214,12
15.7,Low Fat,0.160663021,Household and Non-Food Items,59.4562,OUT046,Small,Tier 1,Supermarket Type1,829.5868,12
18.1,Low Fat,0.178975721,Grocery,155.5288,OUT017,Small,Tier 2,Supermarket Type1,1571.288,2
10.195,Regular,0.017627888,Grocery,239.6538,OUT035,Small,Tier 2,Supermarket Type1,2403.538,5
13.588,Low Fat,0.0194158,Grocery,41.6454,OUT019,Small,Tier 1,Grocery Store,83.8908,24
6.655,Low Fat,0.016993225,Fruits and Vegetables,211.0586,OUT045,Small,Tier 2,Supermarket Type1,844.2344,7
19.0,Low Fat,0.027139013,Household and Non-Food Items,127.3336,OUT017,Small,Tier 2,Supermarket Type1,2940.1728,2
7.075,Low Fat,0.03777249,Frozen Foods,98.0068,OUT010,High,Tier 3,Grocery Store,291.6204,11
13.15,Low Fat,0.036746479,Frozen Foods,181.2976,OUT045,Small,Tier 2,Supermarket Type1,3259.7568,7
20.1,Regular,0.022460102,Fruits and Vegetables,226.8036,OUT049,Medium,Tier 1,Supermarket Type1,3415.554,10
20.35,Regular,0.0,Grocery,256.7672,OUT018,Medium,Tier 3,Supermarket Type2,5624.6784,0
16.35,Regular,0.062508438,Fruits and Vegetables,227.1062,OUT049,Medium,Tier 1,Supermarket Type1,5642.655,10
11.3,Low Fat,0.007309544,Proteins,196.2426,OUT018,Medium,Tier 3,Supermarket Type2,4943.565,0
17.5,Low Fat,0.015623754,Fruits and Vegetables,182.6266,OUT018,Medium,Tier 3,Supermarket Type2,3135.2522,0
18.0,Regular,0.142978223,Fruits and Vegetables,87.4514,OUT045,Small,Tier 2,Supermarket Type1,796.9626,7
7.935,Low Fat,0.017191055,Grocery,51.535,OUT045,Small,Tier 2,Supermarket Type1,848.895,7
11.501,Low Fat,0.143592939,Grocery,37.3164,OUT019,Small,Tier 1,Grocery Store,38.6164,24
20.25,Regular,0.011995271,Grocery,184.5924,OUT046,Small,Tier 1,Supermarket Type1,4997.4948,12
15.5,Regular,0.15717236,Grocery,149.1418,OUT049,Medium,Tier 1,Supermarket Type1,588.5672,10
16.669,Low Fat,0.061393095,Grocery,91.812,OUT019,Small,Tier 1,Grocery Store,372.848,24
15.35,Low Fat,0.020310046,Beverages,218.0508,OUT013,High,Tier 3,Supermarket Type1,3038.7112,22
10.1,Low Fat,0.054630834,Household and Non-Food Items,200.2084,OUT046,Small,Tier 1,Supermarket Type1,1587.2672,12
16.7,Regular,0.052517969,Frozen Foods,115.4176,OUT045,Small,Tier 2,Supermarket Type1,687.1056,7
20.7,Regular,0.047565208,Grocery,213.4876,OUT049,Medium,Tier 1,Supermarket Type1,1929.4884,10
16.0,Low Fat,0.060797393,Grocery,223.8404,OUT013,High,Tier 3,Supermarket Type1,3600.6464,22
14.0,Low Fat,0.041291169,Grocery,180.7634,OUT046,Small,Tier 1,Supermarket Type1,2181.1608,12
12.85,Low Fat,0.022604051,Fruits and Vegetables,181.4318,OUT046,Small,Tier 1,Supermarket Type1,3428.2042,12
20.85,Regular,0.056580228,Grocery,105.6648,OUT045,Small,Tier 2,Supermarket Type1,623.1888,7
12.35,Low Fat,0.164196823,Household and Non-Food Items,120.5124,OUT049,Medium,Tier 1,Supermarket Type1,2133.2232,10
6.85,Low Fat,0.022976497,Frozen Foods,261.6594,OUT018,Medium,Tier 3,Supermarket Type2,3401.5722,0
10.3,Low Fat,0.027310252,Fruits and Vegetables,101.0042,OUT035,Small,Tier 2,Supermarket Type1,1289.6546,5
12.489999999999998,Regular,0.141975462,Grocery,49.6008,OUT019,Small,Tier 1,Grocery Store,50.6008,24
8.775,Low Fat,0.0,Grocery,45.9428,OUT013,High,Tier 3,Supermarket Type1,790.9704,22
18.85,Low Fat,0.01619866,Household and Non-Food Items,129.2626,OUT017,Small,Tier 2,Supermarket Type1,3147.9024,2
13.105,Low Fat,0.014205168,Household and Non-Food Items,56.7614,OUT027,Medium,Tier 3,Supermarket Type3,2486.763,24
14.85,Low Fat,0.09344495,Grocery,141.0812,OUT035,Small,Tier 2,Supermarket Type1,1139.8496,5
20.5,Regular,0.019199733,Frozen Foods,84.3592,OUT046,Small,Tier 1,Supermarket Type1,1816.3024,12
7.84,Regular,0.154120252,Grocery,51.935,OUT018,Medium,Tier 3,Supermarket Type2,199.74,0
18.25,Low Fat,0.089004389,Frozen Foods,196.7452,OUT045,Small,Tier 2,Supermarket Type1,978.726,7
10.3,Regular,0.011117041,Grocery,85.854,OUT013,High,Tier 3,Supermarket Type1,2683.174,22
12.5,Low Fat,0.103422709,Household and Non-Food Items,169.9448,OUT035,Small,Tier 2,Supermarket Type1,2897.5616,5
20.25,Regular,0.102723919,Grocery,93.212,OUT046,Small,Tier 1,Supermarket Type1,1957.452,12
15.200000000000003,Regular,0.024733134,Beverages,40.2822,OUT027,Medium,Tier 3,Supermarket Type3,1296.3126,24
15.0,Low Fat,0.044871033,Household and Non-Food Items,140.3838,OUT013,High,Tier 3,Supermarket Type1,2528.7084,22
8.325,Low Fat,0.029760052,Fruits and Vegetables,38.7138,OUT013,High,Tier 3,Supermarket Type1,284.2966,22
15.85,Low Fat,0.078999287,Grocery,38.6506,OUT017,Small,Tier 2,Supermarket Type1,759.012,2
13.1,Low Fat,0.020870744,Grocery,117.3782,OUT046,Small,Tier 1,Supermarket Type1,1787.673,12
6.26,Low Fat,0.031599715,Household and Non-Food Items,111.3228,OUT017,Small,Tier 2,Supermarket Type1,2431.5016,2
17.25,Low Fat,0.042413704,Grocery,173.1764,OUT018,Medium,Tier 3,Supermarket Type2,4466.1864,0
5.765,Low Fat,0.072284689,Frozen Foods,119.9098,OUT035,Small,Tier 2,Supermarket Type1,2048.6666,5
13.6,Low Fat,0.009984847,Household and Non-Food Items,175.437,OUT013,High,Tier 3,Supermarket Type1,1940.807,22
10.5,Low Fat,0.052852621,Frozen Foods,88.783,OUT017,Small,Tier 2,Supermarket Type1,2067.309,2
7.975,Low Fat,0.014660821,Grocery,85.125,OUT045,Small,Tier 2,Supermarket Type1,2663.2,7
12.65,Regular,0.076354362,Frozen Foods,192.1846,OUT018,Medium,Tier 3,Supermarket Type2,1146.5076,0
12.3,Low Fat,0.076709639,Household and Non-Food Items,247.846,OUT045,Small,Tier 2,Supermarket Type1,3448.844,7
5.985,Low Fat,0.005677876,Grocery,184.8924,OUT045,Small,Tier 2,Supermarket Type1,1665.8316,7
15.15,Regular,0.012282366,Grocery,132.5284,OUT049,Medium,Tier 1,Supermarket Type1,1713.7692,10
12.35,Low Fat,0.026681262,Grocery,56.4246,OUT046,Small,Tier 1,Supermarket Type1,810.9444,12
14.3,Low Fat,0.127541722,Frozen Foods,84.9224,OUT046,Small,Tier 1,Supermarket Type1,1193.1136,12
8.695,Low Fat,0.119513002,Household and Non-Food Items,93.4094,OUT035,Small,Tier 2,Supermarket Type1,856.8846,5
16.35,Low Fat,0.054463442,Proteins,163.8842,OUT010,High,Tier 3,Grocery Store,165.7842,11
6.135,Regular,0.0,Grocery,151.3366,OUT045,Small,Tier 2,Supermarket Type1,1057.9562,7
19.5,Low Fat,0.015756784,Household and Non-Food Items,185.0608,OUT045,Small,Tier 2,Supermarket Type1,2205.1296,7
9.5,Regular,0.010907967,Grocery,182.3608,OUT013,High,Tier 3,Supermarket Type1,2940.1728,22
